63	0	0.0	4.50	4000	0.0	0.6793	0.6855	0.5175	0.3752	0.2539
64	1	0.0	4.50	4000	0.0	0.1142	0.1233	0.2537	0.3057	0.3535
65	0	0.0	5.00	4000	0.0	0.5186	0.4491	0.3064	0.2162	0.1208
66	1	0.0	5.00	4000	0.0	0.2582	0.3293	0.4328	0.4377	0.4567
67	0	0.0	0.00	4250	0.0	1.2346	1.0493	0.7063	0.4755	0.3679
68	1	0.0	0.00	4250	0.0	-0.3455	-0.2359	0.0732	0.2363	0.2859
69	0	0.0	0.50	4250	0.0	1.2855	1.0480	0.7001	0.4777	0.3747
70	1	0.0	0.50	4250	0.0	-0.3947	-0.2150	0.0851	0.2308	0.2731
71	0	0.0	1.00	4250	0.0	1.3126	1.0391	0.6952	0.4806	0.3809
72	1	0.0	1.00	4250	0.0	-0.4197	-0.1914	0.0926	0.2241	0.2609
73	0	0.0	1.50	4250	0.0	1.3210	1.0326	0.6948	0.4857	0.3874
74	1	0.0	1.50	4250	0.0	-0.4267	-0.1751	0.0938	0.2158	0.2491
75	0	0.0	2.00	4250	0.0	1.3104	1.0274	0.6954	0.4905	0.3926
76	1	0.0	2.00	4250	0.0	-0.4168	-0.1646	0.0932	0.2088	0.2398
77	0	0.0	2.50	4250	0.0	1.2811	1.0247	0.6986	0.4966	0.3972
78	1	0.0	2.50	4250	0.0	-0.3922	-0.1601	0.0900	0.2016	0.2326
79	0	0.0	3.00	4250	0.0	1.2318	1.0214	0.7025	0.5029	0.4005
80	1	0.0	3.00	4250	0.0	-0.3530	-0.1583	0.0862	0.1950	0.2274
81	0	0.0	3.50	4250	0.0	1.1617	1.0136	0.7069	0.5107	0.4042
82	1	0.0	3.50	4250	0.0	-0.2988	-0.1554	0.0816	0.1870	0.2222
83	0	0.0	4.00	4250	0.0	1.0707	0.9959	0.7082	0.5168	0.4060
84	1	0.0	4.00	4250	0.0	-0.2301	-0.1464	0.0794	0.1801	0.2190
85	0	0.0	4.50	4250	0.0	0.9314	0.9127	0.6512	0.4748	0.3663
86	1	0.0	4.50	4250	0.0	-0.1151	-0.0779	0.1291	0.2158	0.2524
87	0	0.0	5.00	4250	0.0	0.7369	0.7013	0.4730	0.3346	0.2449
88	1	0.0	5.00	4250	0.0	0.0609	0.1090	0.2831	0.3354	0.3530
89	0	0.0	0.00	4500	0.0	1.1850	0.9697	0.6344	0.4377	0.3333
90	1	0.0	0.00	4500	0.0	-0.3072	-0.1709	0.1234	0.2516	0.2972
91	0	0.0	0.50	4500	0.0	1.2483	0.9656	0.6343	0.4447	0.3420
92	1	0.0	0.50	4500	0.0	-0.3626	-0.1455	0.1307	0.2425	0.2852
93	0	0.0	1.00	4500	0.0	1.2736	0.9467	0.6268	0.4456	0.3455
94	1	0.0	1.00	4500	0.0	-0.3815	-0.1110	0.1416	0.2384	0.2779
95	0	0.0	1.50	4500	0.0	1.2837	0.9407	0.6312	0.4540	0.3552
96	1	0.0	1.50	4500	0.0	-0.3875	-0.0941	0.1386	0.2268	0.2644
97	0	0.0	2.00	4500	0.0	1.2746	0.9338	0.6334	0.4592	0.3618
98	1	0.0	2.00	4500	0.0	-0.3771	-0.0807	0.1363	0.2190	0.2545
99	0	0.0	2.50	4500	0.0	1.2573	0.9355	0.6397	0.4661	0.3695
100	1	0.0	2.50	4500	0.0	-0.3618	-0.0792	0.1297	0.2102	0.2441
101	0	0.0	3.00	4500	0.0	1.2270	0.9375	0.6446	0.4710	0.3748
102	1	0.0	3.00	4500	0.0	-0.3379	-0.0808	0.1246	0.2046	0.2370
103	0	0.0	3.50	4500	0.0	1.1813	0.9388	0.6492	0.4751	0.3791
104	1	0.0	3.50	4500	0.0	-0.3032	-0.0840	0.1199	0.2005	0.2318
105	0	0.0	4.00	4500	0.0	1.1177	0.9356	0.6514	0.4785	0.3822
106	1	0.0	4.00	4500	0.0	-0.2560	-0.0853	0.1177	0.1977	0.2283
107	0	0.0	4.50	4500	0.0	1.0432	0.9284	0.6508	0.4803	0.3834
108	1	0.0	4.50	4500	0.0	-0.2027	-0.0851	0.1184	0.1968	0.2270
109	0	0.0	5.00	4500	0.0	0.9373	0.8744	0.6062	0.4452	0.3527
110	1	0.0	5.00	4500	0.0	-0.1205	-0.0422	0.1587	0.2294	0.2548
111	0	0.0	0.00	4750	0.0	1.0965	0.9081	0.5673	0.3893	0.2998
112	1	0.0	0.00	4750	0.0	-0.2532	-0.1269	0.1676	0.2800	0.3094
113	0	0.0	0.50	4750	0.0	1.1597	0.8967	0.5679	0.4011	0.3103
114	1	0.0	0.50	4750	0.0	-0.2976	-0.0930	0.1754	0.2672	0.2962
115	0	0.0	1.00	4750	0.0	1.1893	0.8740	0.5618	0.4043	0.3130
116	1	0.0	1.00	4750	0.0	-0.3118	-0.0539	0.1859	0.2616	0.2903
117	0	0.0	1.50	4750	0.0	1.2042	0.8606	0.5645	0.4124	0.3203
118	1	0.0	1.50	4750	0.0	-0.3160	-0.0288	0.1858	0.2514	0.2809
119	0	0.0	2.00	4750	0.0	1.2042	0.8497	0.5670	0.4186	0.3264
120	1	0.0	2.00	4750	0.0	-0.3103	-0.0106	0.1844	0.2433	0.2730
121	0	0.0	2.50	4750	0.0	1.1975	0.8471	0.5744	0.4266	0.3348
122	1	0.0	2.50	4750	0.0	-0.3030	-0.0037	0.1775	0.2338	0.2631
123	0	0.0	3.00	4750	0.0	1.1838	0.8495	0.5817	0.4338	0.3423
124	1	0.0	3.00	4750	0.0	-0.2931	-0.0042	0.1705	0.2257	0.2547
125	0	0.0	3.50	4750	0.0	1.1596	0.8544	0.5890	0.4399	0.3488
126	1	0.0	3.50	4750	0.0	-0.2774	-0.0092	0.1635	0.2194	0.2476
127	0	0.0	4.00	4750	0.0	1.1201	0.8561	0.5932	0.4439	0.3536
128	1	0.0	4.00	4750	0.0	-0.2511	-0.0130	0.1594	0.2156	0.2426
129	0	0.0	4.50	4750	0.0	1.0677	0.8580	0.5967	0.4474	0.3575
130	1	0.0	4.50	4750	0.0	-0.2162	-0.0188	0.1563	0.2129	0.2390
131	0	0.0	5.00	4750	0.0	1.0043	0.8556	0.5959	0.4478	0.3587
132	1	0.0	5.00	4750	0.0	-0.1736	-0.0218	0.1575	0.2135	0.2383
133	0	0.0	0.00	5000	0.0	1.0293	0.8565	0.5073	0.3323	0.2630
134	1	0.0	0.00	5000	0.0	-0.2263	-0.0920	0.2052	0.3156	0.3273
135	0	0.0	0.50	5000	0.0	1.0677	0.8339	0.5023	0.3445	0.2711
136	1	0.0	0.50	5000	0.0	-0.2391	-0.0473	0.2189	0.3039	0.3165
137	0	0.0	1.00	5000	0.0	1.0864	0.8085	0.4987	0.3535	0.2772
138	1	0.0	1.00	5000	0.0	-0.2344	-0.0050	0.2275	0.2937	0.3073
139	0	0.0	1.50	5000	0.0	1.0942	0.7860	0.4974	0.3610	0.2822
140	1	0.0	1.50	5000	0.0	-0.2237	0.0293	0.2318	0.2850	0.3003
141	0	0.0	2.00	5000	0.0	1.0963	0.7688	0.4984	0.3684	0.2879
142	1	0.0	2.00	5000	0.0	-0.2133	0.0543	0.2326	0.2765	0.2933
143	0	0.0	2.50	5000	0.0	1.1042	0.7671	0.5092	0.3807	0.2984
144	1	0.0	2.50	5000	0.0	-0.2152	0.0610	0.2234	0.2635	0.2822
145	0	0.0	3.00	5000	0.0	1.1051	0.7665	0.5172	0.3894	0.3062
146	1	0.0	3.00	5000	0.0	-0.2157	0.0645	0.2167	0.2546	0.2745
147	0	0.0	3.50	5000	0.0	1.1003	0.7701	0.5253	0.3972	0.3135
148	1	0.0	3.50	5000	0.0	-0.2159	0.0622	0.2098	0.2471	0.2678
149	0	0.0	4.00	5000	0.0	1.0854	0.7742	0.5324	0.4035	0.3198
150	1	0.0	4.00	5000	0.0	-0.2110	0.0579	0.2039	0.2417	0.2623
151	0	0.0	4.50	5000	0.0	1.0579	0.7792	0.5381	0.4087	0.3255
152	1	0.0	4.50	5000	0.0	-0.1981	0.0513	0.1994	0.2375	0.2577
153	0	0.0	5.00	5000	0.0	1.0157	0.7803	0.5392	0.4107	0.3286
154	1	0.0	5.00	5000	0.0	-0.1739	0.0472	0.1991	0.2367	0.2558
155	0	0.0	0.00	5250	0.0	0.9482	0.7914	0.4399	0.2657	0.2191
156	1	0.0	0.00	5250	0.0	-0.1772	-0.0432	0.2486	0.3545	0.3495
157	0	0.0	0.50	5250	0.0	0.9613	0.7622	0.4303	0.2744	0.2210
158	1	0.0	0.50	5250	0.0	-0.1640	0.0056	0.2658	0.3475	0.3446
159	0	0.0	1.00	5250	0.0	0.9660	0.7338	0.4272	0.2874	0.2283
160	1	0.0	1.00	5250	0.0	-0.1424	0.0511	0.2754	0.3365	0.3362
161	0	0.0	1.50	5250	0.0	0.9769	0.7206	0.4390	0.3103	0.2451
162	1	0.0	1.50	5250	0.0	-0.1295	0.0783	0.2695	0.3159	0.3195
163	0	0.0	2.00	5250	0.0	0.9772	0.7025	0.4408	0.3202	0.2521
164	1	0.0	2.00	5250	0.0	-0.1121	0.1043	0.2697	0.3055	0.3111
165	0	0.0	2.50	5250	0.0	0.9829	0.6910	0.4451	0.3298	0.2592
166	1	0.0	2.50	5250	0.0	-0.1063	0.1208	0.2671	0.2962	0.3038
167	0	0.0	3.00	5250	0.0	0.9929	0.6883	0.4542	0.3416	0.2688
168	1	0.0	3.00	5250	0.0	-0.1109	0.1269	0.2597	0.2850	0.2946
169	0	0.0	3.50	5250	0.0	1.0048	0.6910	0.4638	0.3520	0.2777
170	1	0.0	3.50	5250	0.0	-0.1229	0.1262	0.2520	0.2757	0.2868
171	0	0.0	4.00	5250	0.0	1.0126	0.6969	0.4734	0.3610	0.2855
172	1	0.0	4.00	5250	0.0	-0.1363	0.1213	0.2446	0.2684	0.2809
173	0	0.0	4.50	5250	0.0	1.0074	0.7001	0.4778	0.3658	0.2903
174	1	0.0	4.50	5250	0.0	-0.1415	0.1181	0.2423	0.2655	0.2782
175	0	0.0	5.00	5250	0.0	0.9898	0.7013	0.4799	0.3688	0.2938
176	1	0.0	5.00	5250	0.0	-0.1385	0.1158	0.2421	0.2645	0.2770
177	0	0.0	0.00	5500	0.0	0.8640	0.7648	0.4012	0.2229	0.1997
178	1	0.0	0.00	5500	0.0	-0.1131	-0.0263	0.2672	0.3701	0.3502
179	0	0.0	0.50	5500	0.0	0.8511	0.7053	0.3782	0.2250	0.1899
180	1	0.0	0.50	5500	0.0	-0.0770	0.0482	0.2964	0.3711	0.3561
181	0	0.0	1.00	5500	0.0	0.8430	0.6762	0.3731	0.2344	0.1906
182	1	0.0	1.00	5500	0.0	-0.0446	0.0913	0.3063	0.3637	0.3529
183	0	0.0	1.50	5500	0.0	0.8475	0.6588	0.3818	0.2570	0.2050
184	1	0.0	1.50	5500	0.0	-0.0242	0.1228	0.3048	0.3463	0.3404
185	0	0.0	2.00	5500	0.0	0.8370	0.6312	0.3762	0.2619	0.2057
186	1	0.0	2.00	5500	0.0	0.0058	0.1572	0.3121	0.3422	0.3385
187	0	0.0	2.50	5500	0.0	0.8492	0.6235	0.3881	0.2809	0.2204
188	1	0.0	2.50	5500	0.0	0.0095	0.1717	0.3040	0.3257	0.3251
189	0	0.0	3.00	5500	0.0	0.8610	0.6154	0.3951	0.2933	0.2301
190	1	0.0	3.00	5500	0.0	0.0073	0.1831	0.2987	0.3145	0.3159
191	0	0.0	3.50	5500	0.0	0.8842	0.6183	0.4074	0.3078	0.2422
192	1	0.0	3.50	5500	0.0	-0.0114	0.1830	0.2889	0.3019	0.3055
193	0	0.0	4.00	5500	0.0	0.9063	0.6237	0.4173	0.3182	0.2508
194	1	0.0	4.00	5500	0.0	-0.0343	0.1791	0.2813	0.2937	0.2988
195	0	0.0	4.50	5500	0.0	0.9201	0.6248	0.4209	0.3229	0.2553
196	1	0.0	4.50	5500	0.0	-0.0537	0.1786	0.2800	0.2914	0.2968
197	0	0.0	5.00	5500	0.0	0.9234	0.6241	0.4215	0.3253	0.2581
198	1	0.0	5.00	5500	0.0	-0.0671	0.1793	0.2820	0.2918	0.2971
199	0	0.0	0.00	5750	0.0	0.8345	0.8490	0.4749	0.2701	0.2601
200	1	0.0	0.00	5750	0.0	-0.0941	-0.1011	0.1925	0.3117	0.2895
201	0	0.0	0.50	5750	0.0	0.7678	0.7393	0.3898	0.2162	0.1976
202	1	0.0	0.50	5750	0.0	-0.0095	0.0115	0.2706	0.3582	0.3354
203	0	0.0	1.00	5750	0.0	0.7163	0.6205	0.3252	0.1905	0.1610
204	1	0.0	1.00	5750	0.0	0.0622	0.1348	0.3354	0.3855	0.3661
205	0	0.0	1.50	5750	0.0	0.7033	0.5965	0.3247	0.2032	0.1642
206	1	0.0	1.50	5750	0.0	0.0958	0.1675	0.3389	0.3751	0.3607
207	0	0.0	2.00	5750	0.0	0.6974	0.5732	0.3250	0.2150	0.1689
208	1	0.0	2.00	5750	0.0	0.1220	0.1982	0.3425	0.3672	0.3566
209	0	0.0	2.50	5750	0.0	0.7109	0.5629	0.3367	0.2347	0.1826
210	1	0.0	2.50	5750	0.0	0.1260	0.2152	0.3352	0.3517	0.3451
211	0	0.0	3.00	5750	0.0	0.7263	0.5539	0.3449	0.2496	0.1939
212	1	0.0	3.00	5750	0.0	0.1234	0.2280	0.3297	0.3396	0.3352
213	0	0.0	3.50	5750	0.0	0.7508	0.5522	0.3546	0.2634	0.2049
214	1	0.0	3.50	5750	0.0	0.1068	0.2324	0.3223	0.3282	0.3260
215	0	0.0	4.00	5750	0.0	0.7784	0.5526	0.3623	0.2741	0.2139
216	1	0.0	4.00	5750	0.0	0.0824	0.2337	0.3167	0.3197	0.3189
217	0	0.0	4.50	5750	0.0	0.8097	0.5569	0.3702	0.2836	0.2224
218	1	0.0	4.50	5750	0.0	0.0502	0.2307	0.3115	0.3132	0.3133
219	0	0.0	5.00	5750	0.0	0.8282	0.5547	0.3698	0.2856	0.2247
220	1	0.0	5.00	5750	0.0	0.0262	0.2333	0.3143	0.3141	0.3141
221	0	0.0	0.00	6000	0.0	0.7804	0.8327	0.4719	0.2709	0.2680
222	1	0.0	0.00	6000	0.0	-0.0471	-0.0797	0.1923	0.3028	0.2839
223	0	0.0	0.50	6000	0.0	0.7267	0.7763	0.4380	0.2510	0.2371
224	1	0.0	0.50	6000	0.0	0.0218	-0.0157	0.2228	0.3154	0.2973
225	0	0.0	1.00	6000	0.0	0.6547	0.6871	0.3648	0.2011	0.1815
226	1	0.0	1.00	6000	0.0	0.1090	0.0713	0.2867	0.3579	0.3367
227	0	0.0	1.50	6000	0.0	0.5877	0.5460	0.2848	0.1671	0.1383
228	1	0.0	1.50	6000	0.0	0.1934	0.2091	0.3646	0.3946	0.3747
229	0	0.0	2.00	6000	0.0	0.5790	0.5295	0.2906	0.1822	0.1437
230	1	0.0	2.00	6000	0.0	0.2185	0.2303	0.3609	0.3823	0.3675
231	0	0.0	2.50	6000	0.0	0.5821	0.5143	0.2955	0.1966	0.1513
232	1	0.0	2.50	6000	0.0	0.2312	0.2490	0.3581	0.3708	0.3599
233	0	0.0	3.00	6000	0.0	0.5947	0.5023	0.3006	0.2094	0.1597
234	1	0.0	3.00	6000	0.0	0.2321	0.2635	0.3550	0.3609	0.3524
235	0	0.0	3.50	6000	0.0	0.6162	0.4936	0.3062	0.2212	0.1684
236	1	0.0	3.50	6000	0.0	0.2206	0.2739	0.3513	0.3518	0.3453
237	0	0.0	4.00	6000	0.0	0.6503	0.4928	0.3161	0.2358	0.1809
238	1	0.0	4.00	6000	0.0	0.1935	0.2768	0.3440	0.3404	0.3356
239	0	0.0	4.50	6000	0.0	0.6872	0.4940	0.3229	0.2451	0.1891
240	1	0.0	4.50	6000	0.0	0.1595	0.2770	0.3397	0.3342	0.3302
241	0	0.0	5.00	6000	0.0	0.7141	0.4895	0.3214	0.2470	0.1915
242	1	0.0	5.00	6000	0.0	0.1312	0.2818	0.3432	0.3351	0.3307
243	0	0.0	0.50	6250	0.0	0.6870	0.7715	0.4432	0.2588	0.2449
244	1	0.0	0.50	6250	0.0	0.0528	-0.0043	0.2169	0.3023	0.2929
245	0	0.0	1.00	6250	0.0	0.6255	0.7137	0.4131	0.2417	0.2180
246	1	0.0	1.00	6250	0.0	0.1273	0.0559	0.2416	0.3129	0.3031
247	0	0.0	1.50	6250	0.0	0.5549	0.6431	0.3591	0.2047	0.1749
248	1	0.0	1.50	6250	0.0	0.2078	0.1193	0.2847	0.3420	0.3299
249	0	0.0	2.00	6250	0.0	0.4750	0.4844	0.2525	0.1464	0.1157
250	1	0.0	2.00	6250	0.0	0.3018	0.2653	0.3841	0.4011	0.3826
251	0	0.0	2.50	6250	0.0	0.4698	0.4715	0.2592	0.1615	0.1224
252	1	0.0	2.50	6250	0.0	0.3195	0.2797	0.3786	0.3889	0.3744
253	0	0.0	3.00	6250	0.0	0.4768	0.4584	0.2634	0.1741	0.1289
254	1	0.0	3.00	6250	0.0	0.3243	0.2931	0.3751	0.3787	0.3674
255	0	0.0	3.50	6250	0.0	0.4987	0.4486	0.2698	0.1887	0.1396
256	1	0.0	3.50	6250	0.0	0.3138	0.3038	0.3706	0.3674	0.3583
257	0	0.0	4.00	6250	0.0	0.5334	0.4450	0.2792	0.2034	0.1518
258	1	0.0	4.00	6250	0.0	0.2885	0.3087	0.3631	0.3558	0.3485
259	0	0.0	4.50	6250	0.0	0.5686	0.4418	0.2832	0.2117	0.1591
260	1	0.0	4.50	6250	0.0	0.2590	0.3125	0.3609	0.3504	0.3437
261	0	0.0	5.00	6250	0.0	0.6018	0.4361	0.2820	0.2149	0.1628
262	1	0.0	5.00	6250	0.0	0.2282	0.3184	0.3637	0.3500	0.3429
263	0	0.0	0.50	6500	0.0	0.6317	0.7605	0.4367	0.2549	0.2361
264	1	0.0	0.50	6500	0.0	0.0956	0.0068	0.2177	0.2980	0.3024
265	0	0.0	1.00	6500	0.0	0.5928	0.7049	0.4143	0.2470	0.2184
266	1	0.0	1.00	6500	0.0	0.1481	0.0705	0.2401	0.3029	0.3049
267	0	0.0	1.50	6500	0.0	0.5292	0.6481	0.3809	0.2241	0.1899
268	1	0.0	1.50	6500	0.0	0.2217	0.1234	0.2654	0.3191	0.3167
269	0	0.0	2.00	6500	0.0	0.4448	0.5618	0.3099	0.1716	0.1380
270	1	0.0	2.00	6500	0.0	0.3117	0.1935	0.3210	0.3620	0.3516
271	0	0.0	2.50	6500	0.0	0.3920	0.4335	0.2280	0.1324	0.0974
272	1	0.0	2.50	6500	0.0	0.3753	0.3086	0.3970	0.4034	0.3876
273	0	0.0	3.00	6500	0.0	0.3899	0.4219	0.2344	0.1465	0.1049
274	1	0.0	3.00	6500	0.0	0.3870	0.3193	0.3910	0.3921	0.3789
275	0	0.0	3.50	6500	0.0	0.4065	0.4132	0.2431	0.1633	0.1165
276	1	0.0	3.50	6500	0.0	0.3808	0.3273	0.3831	0.3781	0.3677
277	0	0.0	4.00	6500	0.0	0.4340	0.4075	0.2503	0.1775	0.1278
278	1	0.0	4.00	6500	0.0	0.3632	0.3327	0.3769	0.3667	0.3577
279	0	0.0	4.50	6500	0.0	0.4626	0.3995	0.2514	0.1840	0.1336
280	1	0.0	4.50	6500	0.0	0.3419	0.3397	0.3761	0.3623	0.3538
281	0	0.0	5.00	6500	0.0	0.4998	0.3931	0.2519	0.1896	0.1396
282	1	0.0	5.00	6500	0.0	0.3104	0.3455	0.3764	0.3592	0.3503
283	0	0.0	0.50	6750	0.0	0.5735	0.7077	0.4150	0.2402	0.2141
284	1	0.0	0.50	6750	0.0	0.1407	0.0530	0.2327	0.3072	0.3259
285	0	0.0	1.00	6750	0.0	0.5505	0.6978	0.4086	0.2450	0.2075
286	1	0.0	1.00	6750	0.0	0.1749	0.0778	0.2411	0.2974	0.3150
287	0	0.0	1.50	6750	0.0	0.5128	0.6389	0.3845	0.2357	0.1923
288	1	0.0	1.50	6750	0.0	0.2230	0.1385	0.2627	0.3041	0.3156
289	0	0.0	2.00	6750	0.0	0.4386	0.5717	0.3400	0.2002	0.1566
290	1	0.0	2.00	6750	0.0	0.3027	0.1935	0.2944	0.3306	0.3333
291	0	0.0	2.50	6750	0.0	0.3676	0.4867	0.2661	0.1458	0.1055
292	1	0.0	2.50	6750	0.0	0.3778	0.2592	0.3534	0.3776	0.3699
293	0	0.0	3.00	6750	0.0	0.3362	0.3901	0.2113	0.1262	0.0859
294	1	0.0	3.00	6750	0.0	0.4183	0.3439	0.4039	0.4004	0.3872
295	0	0.0	3.50	6750	0.0	0.3404	0.3821	0.2198	0.1413	0.0961
296	1	0.0	3.50	6750	0.0	0.4225	0.3497	0.3956	0.3881	0.3766
297	0	0.0	4.00	6750	0.0	0.3536	0.3755	0.2256	0.1534	0.1049
298	1	0.0	4.00	6750	0.0	0.4175	0.3537	0.3891	0.3778	0.3678
299	0	0.0	4.50	6750	0.0	0.3750	0.3665	0.2271	0.1613	0.1118
300	1	0.0	4.50	6750	0.0	0.4040	0.3600	0.3866	0.3713	0.3617
301	0	0.0	5.00	6750	0.0	0.4097	0.3594	0.2289	0.1694	0.1204
302	1	0.0	5.00	6750	0.0	0.3771	0.3656	0.3849	0.3655	0.3555
303	0	0.0	0.50	7000	0.0	0.5306	0.6457	0.3916	0.2279	0.1933
304	1	0.0	0.50	7000	0.0	0.1704	0.1025	0.2500	0.3179	0.3500
305	0	0.0	1.00	7000	0.0	0.5059	0.6448	0.3834	0.2288	0.1831
306	1	0.0	1.00	7000	0.0	0.2050	0.1239	0.2597	0.3073	0.3388
307	0	0.0	1.50	7000	0.0	0.4798	0.6334	0.3800	0.2350	0.1804
308	1	0.0	1.50	7000	0.0	0.2383	0.1442	0.2632	0.2975	0.3249
309	0	0.0	2.00	7000	0.0	0.4447	0.5750	0.3546	0.2227	0.1651
310	1	0.0	2.00	7000	0.0	0.2799	0.1987	0.2837	0.3072	0.3258
311	0	0.0	2.50	7000	0.0	0.3735	0.5040	0.3023	0.1784	0.1263
312	1	0.0	2.50	7000	0.0	0.3546	0.2520	0.3206	0.3419	0.3475
313	0	0.0	3.00	7000	0.0	0.3036	0.4174	0.2250	0.1211	0.0773
314	1	0.0	3.00	7000	0.0	0.4259	0.3145	0.3806	0.3908	0.3828
